stop_id,stop_name,stop_desc,stop_lat,stop_lon
604S9,R 604 604S9,CLINICA 25 - TULYEHUALCO 604S9,19.323131758326753,-98.95820305244337
251S7,R 251 251S7,SAN ÁNGEL - SAN BERNABÉ 251S7,19.3231118,-99.2179399
194S7,R 194 194S7,CONSTITUCIÓN DE 1917 (METRO) - UACM SAN LORENZO TEZONCO 194S7,19.32309557140679,-99.05209178164355
167S11,R 97 167S11,2 DE OCTUBRE - SAN ÁNGEL 167S11,19.323092704185466,-99.20040795134544
20S11,R 20 20S11,COPILCO (METRO) - CERRO DEL JUDÍO 20S11,19.323068004193253,-99.22379631690478
90S10,R 90 90S10,UACM SAN LORENZO TEZONCO - UACM SAN LORENZO TEZONCO 90S10,19.323060813198172,-99.07886490462327
357S3,R 357 357S3,DESIERTO DE LOS LEONES - VIVEROS (METRO) 357S3,19.323057224801616,-99.29152637291908
30S22,R 30 30S22,AZTECAS (AVENIDA) UNIVERSIDAD LATINA - CERRO DEL JUDÍO 30S22,19.322985757541343,-99.24435083063581
15S10,R 15 15S10,TASQUEÑA (METRO) - UNIVERSIDAD (METRO) 15S10,19.322979745571875,-99.16770618650557
229S0,R 229 229S0,UNIVERSIDAD (METRO) - PLAZA CANTIL 229S0,19.322970092971346,-99.17130565997884
506S6,R 506 506S6,SAN LORENZO TEZONCO - QUETZALCOATL 506S6,19.322967146981664,-99.04662915903351
228S6,R 97 228S6,2 DE OCTUBRE - SAN ÁNGEL 228S6,19.322954656779217,-99.21797155216031
507S1,R 507 507S1,EL TANQUE - AVENIDA AZTECAS 507S1,19.322915407793232,-99.24625019036026
39S8,R 39 39S8,LOMAS DE SAN LORENZO - TASQUEÑA (METRO) 39S8,19.322902470356823,-99.07797029574157
222S14,R 222 222S14,VIVEROS (METRO) - JUDÍO TANQUE 222S14,19.32289017746555,-99.24457978503405
216S12,R 216 216S12,CENTRAL DE ABASTO - MILPA ALTA 216S12,19.322885301639573,-99.09817487839557
446S8,R 77 446S8,RECLUSORIO ORIENTE - CONSTITUCIÓN DE 1917 (METRO) 446S8,19.32286962953619,-99.07155835487255
473S12,R 473 473S12,TASQUEÑA (METRO) - BOSQUES DEL PEDREGAL 473S12,19.322754715074755,-99.2007826736931
569S19,R 569 569S19,VILLA COAPA VAQUERITOS - CETRAM UNIVERSIDAD 569S19,19.32272350174524,-99.17355283065473
263S16,R 263 263S16,OYAMEL - TASQUEÑA (METRO) 263S16,19.3227111,-99.2230281
232S8,R 61 232S8,MILPA ALTA - TASQUEÑA (METRO) 232S8,19.322676437634318,-99.13425665589828
152S10,R 152 152S10,PINO SUÁREZ (METRO) - SANTIAGO TECALPATLALPAN 152S10,19.32266505325751,-99.13795551433404
543S30,R 543 543S30,MERCED - RECLUSORIO ORIENTE 543S30,19.322647691286395,-99.07547991216406
385S4,R 17 385S4,IMAN DIRECTO - TASQUEÑA (METRO) 385S4,19.32260710498775,-99.16077839874636
217S20,R 217 217S20,CHAPULTEPEC (METRO) - COLONIA ESPARTACO 217S20,19.322557671863144,-99.13921186941559
632S0,R 361 632S0,HUIPULCO - UNIVERSIDAD (METRO) 632S0,19.322523699999998,-99.1744289
90S9,R 90 90S9,UACM SAN LORENZO TEZONCO - UACM SAN LORENZO TEZONCO 90S9,19.322499768508305,-99.08363235662495
336S6,R 336 336S6,UACM SAN LORENZO TEZONCO - TASQUEÑA (METRO) 336S6,19.322472425828582,-99.075547939412
266S2,R 266 266S2,UNIVERSIDAD (METRO) - CARRETERA PICACHO AJUSCO 266S2,19.322471906176215,-99.17443416800837
149S13,R 149 149S13,MOCTEZUMA (METRO) - TULYEHUALCO 149S13,19.322468327296548,-98.95861601773498
246S8,R 194 246S8,CONSTITUCIÓN DE 1917 (METRO) - UACM SAN LORENZO TEZONCO 246S8,19.322459841348998,-99.05261229006011
22S22,R 22 22S22,PANTITLÁN (METRO) - NOPALERA 22S22,19.3224236,-99.0975354
573S6,R 194 573S6,CONSTITUCIÓN DE 1917 (METRO) - UACM SAN LORENZO TEZONCO 573S6,19.32241570171761,-99.05264500733661
495S5,R 205 495S5,CONSTITUCIÓN DE 1917 (METRO) - AGRÍCOLA METROPOLITANA 495S5,19.322407700842234,-99.04719894712977
595S3,R 265 595S3,TASQUEÑA (METRO) - LOMAS ESTRELLA 595S3,19.322347752388477,-99.09620701590254
431S10,R 431 431S10,TASQUEÑA (METRO) - NOPALERA 431S10,19.32233061348957,-99.09704320284233
419S4,R 419 419S4,CERRO DEL JUDIO - COPILCO (METRO) 419S4,19.322321703810676,-99.22502200856106
20S10,R 20 20S10,COPILCO (METRO) - CERRO DEL JUDÍO 20S10,19.32229680426479,-99.2190976983917
205S8,R 205 205S8,CONSTITUCIÓN DE 1917 (METRO) - AGRÍCOLA METROPOLITANA 205S8,19.322286176919995,-99.04747542719709
154S5,R 154 154S5,CALIZ ( EL RELOJ ) - UNIVERSIDAD (METRO) 154S5,19.322244335409202,-99.16108482714706
235S11,R 235 235S11,DEPORTIVA XOCHIMILCO - TASQUEÑA (METRO) 235S11,19.322191701948604,-99.13358942700187
97S17,R 97 97S17,2 DE OCTUBRE - SAN ÁNGEL 97S17,19.32217564595448,-99.21865173014166
429S6,R 429 429S6,CERRO DE LA ESTRELLA (METRO) - CALLE 11 (METRO) 429S6,19.32214381402713,-99.08369951656934
98S2,R 98 98S2,CETRAM UNIVERSIDAD - BOSQUES DEL PEDREGAL 98S2,19.322136888879772,-99.17446824291531
513S12,R 513 513S12,VALLE VERDE - LA JOYA - TASQUEÑA (METRO) 513S12,19.322133557005266,-99.13759050457446
644S8,R 644 644S8,SAN ÁNGEL - UNIVERSIDAD (METRO) 644S8,19.32213115430205,-99.1739301560689
278S3,R 278 278S3,IMAN - TASQUEÑA (METRO) 278S3,19.322097750155887,-99.15954385582396
404S2,R 404 404S2,PREPA 5 - UNIVERSIDAD (METRO) 404S2,19.322084954509922,-99.13898439201222
113S20,R 113 113S20,TLÁHUAC (PARADERO) - TASQUEÑA (METRO) 113S20,19.322076081328806,-99.09455130900294
128S5,R 128 128S5,LOMAS DE SAN LORENZO - 10 MAYO 128S5,19.322046484861122,-99.05294720147927
247S16,R 247 247S16,XOCHIMILCO CENTRO - ALAMEDA ORIENTE 247S16,19.322043611803416,-99.07284389573249
181S10,R 36 181S10,TASQUEÑA (METRO) - COTIJA 181S10,19.321969694442544,-99.1390956776754
39S10,R 39 39S10,LOMAS DE SAN LORENZO - TASQUEÑA (METRO) 39S10,19.321939956665318,-99.09359304797933
88S6,R 88 88S6,CANAL DE CHALCO (AVENIDA) - CONSTITUCIÓN DE 1917 (METRO) 88S6,19.32192162916274,-99.07294366310327
507S4,R 507 507S4,EL TANQUE - AVENIDA AZTECAS 507S4,19.321906477362035,-99.22613028519437
621S4,R 621 621S4,CETRAM UNIVERSIDAD - TASQUEÑA (METRO) 621S4,19.321887135816027,-99.16060853726634
222S8,R 222 222S8,VIVEROS (METRO) - JUDÍO TANQUE 222S8,19.321849160767975,-99.22127380427254
265S8,R 265 265S8,TASQUEÑA (METRO) - LOMAS ESTRELLA 265S8,19.321838239862668,-99.09389974242066
105S3,R 105 105S3,TASQUEÑA (METRO) - TLAXOPAN 105S3,19.32180330000061,-99.1378598
14S2,R 14 14S2,CALLE 11 (METRO) - NATIVITAS (METRO) 14S2,19.32178183104094,-99.08208675486226
551S11,R 551 551S11,UNIVERSIDAD (METRO) - SANTA MARTA (METRO) 551S11,19.321779246850443,-99.0730561539367
85S3,R 85 85S3,EL RELOJ - UNIVERSIDAD (METRO) 85S3,19.321763239116137,-99.15403051274545
540S3,R 540 540S3,MINAS IZTAPALAPA - PUENTE TITLA 540S3,19.321721500000002,-99.0471955
546S3,R 336 546S3,UACM SAN LORENZO TEZONCO - TASQUEÑA (METRO) 546S3,19.32167546193251,-99.0837909129656
113S19,R 113 113S19,TLÁHUAC (PARADERO) - TASQUEÑA (METRO) 113S19,19.321648558857465,-99.09198857094611
70S12,R 70 70S12,TULYEHUALCO - TEPALCATES (METRO) 70S12,19.321627882579527,-98.95901214198292
214S6,R 85 214S6,EL RELOJ - UNIVERSIDAD (METRO) 214S6,19.321590566353454,-99.14895630460367
621S6,R 621 621S6,CETRAM UNIVERSIDAD - TASQUEÑA (METRO) 621S6,19.321556958867863,-99.15524579885411
320S10,R 194 320S10,CONSTITUCIÓN DE 1917 (METRO) - UACM SAN LORENZO TEZONCO 320S10,19.321540934015324,-99.05335990328813
30S21,R 30 30S21,AZTECAS (AVENIDA) UNIVERSIDAD LATINA - CERRO DEL JUDÍO 30S21,19.32149714103868,-99.24228862901565
371S9,R 371 371S9,SAN NICOLÁS TOTOLAPAN - METRO MIGUEL ANGEL DE QUEVEDO 371S9,19.32147517794427,-99.21958450693306
621S7,R 621 621S7,CETRAM UNIVERSIDAD - TASQUEÑA (METRO) 621S7,19.321453810562332,-99.14939564206723
85S4,R 85 85S4,EL RELOJ - UNIVERSIDAD (METRO) 85S4,19.321451166452324,-99.16003905262913
49S3,R 49 49S3,NEZAHUALPILLI - UNIVERSIDAD (METRO) 49S3,19.32136261258629,-99.14846509110758
14S1,R 14 14S1,CALLE 11 (METRO) - NATIVITAS (METRO) 14S1,19.32134493299923,-99.07965357021054
336S10,R 336 336S10,UACM SAN LORENZO TEZONCO - TASQUEÑA (METRO) 336S10,19.321326486937185,-99.09022711692731
214S3,R 85 214S3,EL RELOJ - UNIVERSIDAD (METRO) 214S3,19.321282690715968,-99.15981823791897
431S11,R 431 431S11,TASQUEÑA (METRO) - NOPALERA 431S11,19.321251500612902,-99.09050988143309
85S1,R 85 85S1,EL RELOJ - UNIVERSIDAD (METRO) 85S1,19.321245037125717,-99.14562200273444
506S4,R 506 506S4,SAN LORENZO TEZONCO - QUETZALCOATL 506S4,19.321233164155597,-99.05360590714963
20S12,R 20 20S12,COPILCO (METRO) - CERRO DEL JUDÍO 20S12,19.321208056906347,-99.22690166759688
288S23,R 288 288S23,CHAPULTEPEC (METRO) - SALAZAR 288S23,19.32119988745725,-99.32022745316657
22S23,R 22 22S23,PANTITLÁN (METRO) - NOPALERA 22S23,19.321146489610925,-99.08994935719389
251S9,R 251 251S9,SAN ÁNGEL - SAN BERNABÉ 251S9,19.32108972787595,-99.2458380867208
154S3,R 154 154S3,CALIZ ( EL RELOJ ) - UNIVERSIDAD (METRO) 154S3,19.321082180880495,-99.15567508119359
315S16,R 315 315S16,ZAPATA (METRO) - HUIPULCO 315S16,19.32105111943642,-99.15930158658212
191S13,R 191 191S13,CONSTITUCIÓN DE 1917 (METRO) - CALLE 11 (METRO) 191S13,19.320997848634136,-99.08392408263232
214S5,R 85 214S5,EL RELOJ - UNIVERSIDAD (METRO) 214S5,19.320964861642963,-99.15194127784308
154S1,R 154 154S1,CALIZ ( EL RELOJ ) - UNIVERSIDAD (METRO) 154S1,19.320945860733236,-99.14390599117887
30S18,R 30 30S18,AZTECAS (AVENIDA) UNIVERSIDAD LATINA - CERRO DEL JUDÍO 30S18,19.32092103552194,-99.23172680031979
285S11,R 285 285S11,SAN ÁNGEL - NEZAHUALPILLI AZTECAS 285S11,19.32090199868223,-99.16233135903794
621S11,R 621 621S11,CETRAM UNIVERSIDAD - TASQUEÑA (METRO) 621S11,19.320892949417434,-99.13886665477052
199S12,R 199 199S12,SAN LÁZARO (METRO) - TEC DE MONTERREY 199S12,19.320869096216526,-99.12498957249116
454S2,R 454 454S2,PREPA 5 - CHAPULTEPEC (METRO) 454S2,19.320859910212885,-99.13873194527729
77S0,R 77 77S0,RECLUSORIO ORIENTE - CONSTITUCIÓN DE 1917 (METRO) 77S0,19.320782983485124,-99.06803764021392
90S7,R 90 90S7,UACM SAN LORENZO TEZONCO - UACM SAN LORENZO TEZONCO 90S7,19.32078103530971,-99.08781610850733
124S3,R 124 124S3,UNIVERSIDAD (METRO) - COL. HIDALGO CRUCERO. 124S3,19.320766053155303,-99.17459985494722
336S9,R 336 336S9,UACM SAN LORENZO TEZONCO - TASQUEÑA (METRO) 336S9,19.32073262842146,-99.08688855303433
216S13,R 216 216S13,CENTRAL DE ABASTO - MILPA ALTA 216S13,19.32072731969461,-99.08749727149375
432S5,R 221 432S5,RECLUSORIO SUR - TASQUEÑA (METRO) 432S5,19.32070959984129,-99.1380184967255
194S8,R 194 194S8,CONSTITUCIÓN DE 1917 (METRO) - UACM SAN LORENZO TEZONCO 194S8,19.3206814,-99.05645559999999
228S7,R 97 228S7,2 DE OCTUBRE - SAN ÁNGEL 228S7,19.320653303017757,-99.22094646076991
154S4,R 154 154S4,CALIZ ( EL RELOJ ) - UNIVERSIDAD (METRO) 154S4,19.320643652141893,-99.1589690578297
554S2,R 554 554S2,UNIVERSIDAD (METRO) - UAM XOCHIMILCO 554S2,19.320606238993946,-99.17460145773342
380S16,R 80 380S16,PINO SUÁREZ (METRO) - HUIPULCO 380S16,19.320599002106068,-99.13804776490218
20S15,R 20 20S15,COPILCO (METRO) - CERRO DEL JUDÍO 20S15,19.320537139132792,-99.24094194822722
167S10,R 97 167S10,2 DE OCTUBRE - SAN ÁNGEL 167S10,19.320529127234476,-99.20140170265026
90S11,R 90 90S11,UACM SAN LORENZO TEZONCO - UACM SAN LORENZO TEZONCO 90S11,19.320528566111356,-99.07498074787685
576S6,R 576 576S6,MIGUEL ÁNGEL DE QUEVEDO - SAN NICOLAS TOTOLAPAN CAZULCO LA MAGDALENA CONTRERAS 576S6,19.320508444150175,-99.22129032852274
591S22,R 591 591S22,CANDELARIA (METRO) - CUAUTLA ARCOS 591S22,19.320463275748725,-98.95496153443214
595S2,R 265 595S2,TASQUEÑA (METRO) - LOMAS ESTRELLA 595S2,19.320449822897114,-99.08749054797285
520S10,R 520 520S10,LA CONCHITA - TASQUEÑA (METRO) 520S10,19.32041280646431,-99.08508406779679
546S5,R 336 546S5,UACM SAN LORENZO TEZONCO - TASQUEÑA (METRO) 546S5,19.3204092,-99.0743062
205S9,R 205 205S9,CONSTITUCIÓN DE 1917 (METRO) - AGRÍCOLA METROPOLITANA 205S9,19.320380638029697,-99.04587745416336
263S12,R 263 263S12,OYAMEL - TASQUEÑA (METRO) 263S12,19.320293300000003,-99.2414471
85S2,R 85 85S2,EL RELOJ - UNIVERSIDAD (METRO) 85S2,19.320284418401258,-99.15048469030762
90S8,R 90 90S8,UACM SAN LORENZO TEZONCO - UACM SAN LORENZO TEZONCO 90S8,19.320222674851305,-99.08407531544363
216S14,R 216 216S14,CENTRAL DE ABASTO - MILPA ALTA 216S14,19.320220647453834,-99.08473460909164
279S11,R 279 279S11,SALAZAR - TACUBAYA (METRO) 279S11,19.32017327125841,-99.3208838802096
232S9,R 61 232S9,MILPA ALTA - TASQUEÑA (METRO) 232S9,19.320132115894868,-99.13228463996361
373S4,R 17 373S4,IMAN DIRECTO - TASQUEÑA (METRO) 373S4,19.320126788642074,-99.1625204838228
20S17,R 20 20S17,COPILCO (METRO) - CERRO DEL JUDÍO 20S17,19.3201221,-99.2454908
214S7,R 85 214S7,EL RELOJ - UNIVERSIDAD (METRO) 214S7,19.32012153321308,-99.14294609144513
507S3,R 507 507S3,EL TANQUE - AVENIDA AZTECAS 507S3,19.320117140150334,-99.24236779701681
445S6,R 445 445S6,FUENTES BROTANTES FOVISSSTE - UNIVERSIDAD (METRO) 445S6,19.320064226422016,-99.1740084837786
214S4,R 85 214S4,EL RELOJ - UNIVERSIDAD (METRO) 214S4,19.32005361800615,-99.1565822610398
77S1,R 77 77S1,RECLUSORIO ORIENTE - CONSTITUCIÓN DE 1917 (METRO) 77S1,19.319977287974123,-99.06560433430711
577S8,R 577 577S8,XOCHIMILCO CENTRO - TASQUEÑA (METRO) 577S8,19.31996667981902,-99.13185827532917
247S15,R 247 247S15,XOCHIMILCO CENTRO - ALAMEDA ORIENTE 247S15,19.31995448376408,-99.07426778099942
151S5,R 151 151S5,TASQUEÑA (METRO) - UAM XOCHIMILCO / VALLE DE SAN LORENZO 151S5,19.3198571,-99.1382744
22S24,R 22 22S24,PANTITLÁN (METRO) - NOPALERA 22S24,19.319832721277546,-99.08241777273246
61S27,R 61 61S27,MILPA ALTA - TASQUEÑA (METRO) 61S27,19.319819522459138,-99.13174500705361
558S15,R 558 558S15,FLAMENCOS - HUIPULCO 558S15,19.319724969113107,-99.1383189496442
175S8,R 175 175S8,CONSTITUCIÓN DE 1917 (METRO) - MINAS IZTAPALAPA 175S8,19.319697513462053,-99.04519118592904
419S1,R 419 419S1,CERRO DEL JUDIO - COPILCO (METRO) 419S1,19.319661789598698,-99.23995815635888
507S2,R 507 507S2,EL TANQUE - AVENIDA AZTECAS 507S2,19.31965641682327,-99.2448557635241
160S9,R 160 160S9,CUMANCO - SALTO DEL AGUA (METRO) 160S9,19.319619489445444,-99.13188890175529
14S0,R 14 14S0,CALLE 11 (METRO) - NATIVITAS (METRO) 14S0,19.31958992949034,-99.08417403603353
65S3,R 65 65S3,TASQUEÑA (METRO) - VALLE DE CHALCO 65S3,19.319587258216618,-99.13849389539025
147S14,R 147 147S14,GÓMEZ FARÍAS (METRO) - VILLAS DE CHALCO 147S14,19.319569419083386,-98.95365929881282
625S36,R 216 625S36,CENTRAL DE ABASTO - MILPA ALTA 625S36,19.319560582300355,-99.0801919319219
217S21,R 217 217S21,CHAPULTEPEC (METRO) - COLONIA ESPARTACO 217S21,19.3195102888556,-99.13860896968826
372S12,R 372 372S12,SAN LÁZARO - VILLA COAPA VAQUERITOS 372S12,19.31950362643417,-99.12477719349037
520S9,R 520 520S9,LA CONCHITA - TASQUEÑA (METRO) 520S9,19.31947869293227,-99.0797125128326
181S6,R 36 181S6,TASQUEÑA (METRO) - COTIJA 181S6,19.319469784059617,-99.1475529442019
113S17,R 113 113S17,TLÁHUAC (PARADERO) - TASQUEÑA (METRO) 113S17,19.319465633811944,-99.0796337687331
621S5,R 621 621S5,CETRAM UNIVERSIDAD - TASQUEÑA (METRO) 621S5,19.319458806339448,-99.15739918816995
288S24,R 288 288S24,CHAPULTEPEC (METRO) - SALAZAR 288S24,19.319398354065896,-99.32505668063297
317S8,R 317 317S8,SAN NICOLÁS TOTOLAPAN - MIGUEL ÁNGEL DE QUEVEDO (METRO) 317S8,19.31936240444799,-99.22128881637904
251S8,R 251 251S8,SAN ÁNGEL - SAN BERNABÉ 251S8,19.319322043114813,-99.2294474850545
263S15,R 263 263S15,OYAMEL - TASQUEÑA (METRO) 263S15,19.319312240938334,-99.22890596370385
263S11,R 263 263S11,OYAMEL - TASQUEÑA (METRO) 263S11,19.31930710639232,-99.24529306811168
480S5,R 480 480S5,IMÁN - TASQUEÑA (METRO) 480S5,19.31928471805136,-99.16327058481676
320S9,R 194 320S9,CONSTITUCIÓN DE 1917 (METRO) - UACM SAN LORENZO TEZONCO 320S9,19.319216315690035,-99.05771356717233
9S13,R 9 9S13,COYOACÁN (METRO) - VILLA COAPA 9S13,19.319203247606886,-99.13851813570669
263S13,R 263 263S13,OYAMEL - TASQUEÑA (METRO) 263S13,19.319191258911022,-99.23928160915631
253S7,R 253 253S7,ZONA DE HOSPITALES - PINO SUÁREZ (METRO) 253S7,19.31916776143004,-99.13812190160886
540S2,R 540 540S2,MINAS IZTAPALAPA - PUENTE TITLA 540S2,19.319085064103884,-99.04530102920894
30S19,R 30 30S19,AZTECAS (AVENIDA) UNIVERSIDAD LATINA - CERRO DEL JUDÍO 30S19,19.319084331335915,-99.23404679903489
637S43,R 637 637S43,SAN LÁZARO (METRO) - CHICHIQUILA HUATUSCO 637S43,19.319041146433158,-97.48865589588459
543S31,R 543 543S31,MERCED - RECLUSORIO ORIENTE 543S31,19.318991199999996,-99.0753077
419S3,R 419 419S3,CERRO DEL JUDIO - COPILCO (METRO) 419S3,19.31894500187005,-99.22976900771769
637S38,R 637 637S38,SAN LÁZARO (METRO) - CHICHIQUILA HUATUSCO 637S38,19.318852723070258,-97.72219074738797
152S11,R 152 152S11,PINO SUÁREZ (METRO) - SANTIAGO TECALPATLALPAN 152S11,19.31882553344565,-99.13864013710773
17S4,R 17 17S4,IMAN DIRECTO - TASQUEÑA (METRO) 17S4,19.318799642161668,-99.16370047622355
216S15,R 216 216S15,CENTRAL DE ABASTO - MILPA ALTA 216S15,19.318794731819533,-99.07634539059059
85S0,R 85 85S0,EL RELOJ - UNIVERSIDAD (METRO) 85S0,19.318787952554015,-99.1417400007767
36S4,R 36 36S4,TASQUEÑA (METRO) - COTIJA 36S4,19.318775185118145,-99.1493119543641
222S12,R 222 222S12,VIVEROS (METRO) - JUDÍO TANQUE 222S12,19.318736280325208,-99.23839732090096
90S12,R 90 90S12,UACM SAN LORENZO TEZONCO - UACM SAN LORENZO TEZONCO 90S12,19.31869353809784,-99.06400914766141
128S4,R 128 128S4,LOMAS DE SAN LORENZO - 10 MAYO 128S4,19.318658808884148,-99.0581517248378
154S0,R 154 154S0,CALIZ ( EL RELOJ ) - UNIVERSIDAD (METRO) 154S0,19.3185957,-99.1410161
60S4,R 60 60S4,PERIFERICO - SAN LÁZARO (METRO) 60S4,19.31858265491825,-99.11260029784086
251S10,R 251 251S10,SAN ÁNGEL - SAN BERNABÉ 251S10,19.318581703193082,-99.2461647501797
141S7,R 10 141S7,PINO SUÁREZ (METRO) - XOCHIMILCO CENTRO 141S7,19.318534325600154,-99.1382991519366
222S10,R 222 222S10,VIVEROS (METRO) - JUDÍO TANQUE 222S10,19.318447515729176,-99.23051745832274
427S17,R 427 427S17,FUENTES BROTANTES FOVISSSTE - PINO SUÁREZ (METRO) 427S17,19.31840224639891,-99.13834620354392
199S13,R 199 199S13,SAN LÁZARO (METRO) - TEC DE MONTERREY 199S13,19.318383073426958,-99.12461177063496
595S1,R 265 595S1,TASQUEÑA (METRO) - LOMAS ESTRELLA 595S1,19.318325874813663,-99.08830957848244
156S9,R 156 156S9,HUIPULCO (CETRAM) - ZAPATA (METRO) 156S9,19.318309248020327,-99.15960272445378
647S3,R 647 647S3,TASQUEÑA (METRO) - LA MORA 647S3,19.31823887620573,-99.13881804200652
235S10,R 235 235S10,DEPORTIVA XOCHIMILCO - TASQUEÑA (METRO) 235S10,19.31818157343633,-99.12940675139568
271S22,R 271 271S22,SAN LÁZARO (METRO) - TLÁHUAC (METRO) 271S22,19.318129685675054,-98.96182902835723
167S9,R 97 167S9,2 DE OCTUBRE - SAN ÁNGEL 167S9,19.31812038905425,-99.20194634088166
546S8,R 336 546S8,UACM SAN LORENZO TEZONCO - TASQUEÑA (METRO) 546S8,19.318097588236586,-99.06312148518184
356S2,R 356 356S2,LOS HÉROES IXTAPALUCA - SANTA MARTA (METRO) 356S2,19.318083649682116,-98.87904476532869
538S12,R 538 538S12,SAN LÁZARO (METRO) - PERIFÉRICO 538S12,19.318079041055835,-99.11254942953468
435S5,R 435 435S5,CONSTITUCIÓN DE 1917 (METRO) - PIRAÑA 435S5,19.318039010029803,-99.07519850064098
369S16,R 369 369S16,PEMEX - VILLA COAPA 369S16,19.318012220504645,-99.13888689356061
20S18,R 20 20S18,COPILCO (METRO) - CERRO DEL JUDÍO 20S18,19.31797356010746,-99.2439843387141
477S4,R 194 477S4,CONSTITUCIÓN DE 1917 (METRO) - UACM SAN LORENZO TEZONCO 477S4,19.31791468889915,-99.05874825933901
419S2,R 419 419S2,CERRO DEL JUDIO - COPILCO (METRO) 419S2,19.317899002952483,-99.23749893383669
217S24,R 217 217S24,CHAPULTEPEC (METRO) - COLONIA ESPARTACO 217S24,19.317896046808606,-99.13454547851128
246S6,R 194 246S6,CONSTITUCIÓN DE 1917 (METRO) - UACM SAN LORENZO TEZONCO 246S6,19.317893548136492,-99.0587667321517
181S13,R 36 181S13,TASQUEÑA (METRO) - COTIJA 181S13,19.317852814989283,-99.13852444034346
546S7,R 336 546S7,UACM SAN LORENZO TEZONCO - TASQUEÑA (METRO) 546S7,19.3178409,-99.0679686
35S15,R 35 35S15,GLORIETA TARASQUILLO - MIGUEL ÁNGEL DE QUEVEDO (METRO) 35S15,19.31783768712545,-99.22109528260985
113S16,R 113 113S16,TLÁHUAC (PARADERO) - TASQUEÑA (METRO) 113S16,19.31783608323287,-99.07473589421909
194S9,R 194 194S9,CONSTITUCIÓN DE 1917 (METRO) - UACM SAN LORENZO TEZONCO 194S9,19.31780282700493,-99.05884600426498
465S1,R 465 465S1,UNIVERSIDAD (METRO) - ENCINAL 2 DE OCTUBRE 465S1,19.31778145056671,-99.17465803923481
198S15,R 198 198S15,TEPEXIMILPA - UNIVERSIDAD (METRO) 198S15,19.317767052958022,-99.17403709289457
263S14,R 263 263S14,OYAMEL - TASQUEÑA (METRO) 263S14,19.31774504365594,-99.2372927841643
54S5,R 54 54S5,ESTADIO AZTECA - UNIVERSIDAD (METRO) 54S5,19.31772081531017,-99.16550714694502
263S10,R 263 263S10,OYAMEL - TASQUEÑA (METRO) 263S10,19.317707,-99.24736689999999
373S3,R 17 373S3,IMAN DIRECTO - TASQUEÑA (METRO) 373S3,19.3177023003896,-99.16465960388436
181S5,R 36 181S5,TASQUEÑA (METRO) - COTIJA 181S5,19.317698848677153,-99.14912266654282
564S19,R 454 564S19,PREPA 5 - CHAPULTEPEC (METRO) 564S19,19.317682104895486,-99.13905111584297
232S10,R 61 232S10,MILPA ALTA - TASQUEÑA (METRO) 232S10,19.317630407185895,-99.12882410239718
30S20,R 30 30S20,AZTECAS (AVENIDA) UNIVERSIDAD LATINA - CERRO DEL JUDÍO 30S20,19.317563300000003,-99.23677610000001
481S7,R 481 481S7,SAN LÁZARO (METRO) - UAM XOCHIMILCO 481S7,19.317543296026994,-99.1244859743774
630S10,R 577 630S10,XOCHIMILCO CENTRO - TASQUEÑA (METRO) 630S10,19.317469014187292,-99.1279583863241
216S16,R 216 216S16,CENTRAL DE ABASTO - MILPA ALTA 216S16,19.31741138067357,-99.07443439374997
644S7,R 644 644S7,SAN ÁNGEL - UNIVERSIDAD (METRO) 644S7,19.317405039889394,-99.17467916297433
49S9,R 49 49S9,NEZAHUALPILLI - UNIVERSIDAD (METRO) 49S9,19.31736093413341,-99.16482521258024
265S10,R 265 265S10,TASQUEÑA (METRO) - LOMAS ESTRELLA 265S10,19.31735516082644,-99.08857625456707
22S25,R 22 22S25,PANTITLÁN (METRO) - NOPALERA 22S25,19.31722041780189,-99.07421280217123
386S8,R 386 386S8,MALITZIN Y AGUAYO COYOACAN - AV AZTECAS Y NEZAHUALPILLI 386S8,19.317203368454297,-99.16556782285534
193S10,R 193 193S10,PEDREGAL - MIGUEL ÁNGEL DE QUEVEDO (METRO) 193S10,19.31719854207256,-99.22108111764389
88S5,R 88 88S5,CANAL DE CHALCO (AVENIDA) - CONSTITUCIÓN DE 1917 (METRO) 88S5,19.317171549111446,-99.07471491318866
20S14,R 20 20S14,COPILCO (METRO) - CERRO DEL JUDÍO 20S14,19.317069957733178,-99.2360458960836
39S7,R 39 39S7,LOMAS DE SAN LORENZO - TASQUEÑA (METRO) 39S7,19.317068130435818,-99.07382340492036
147S15,R 147 147S15,GÓMEZ FARÍAS (METRO) - VILLAS DE CHALCO 147S15,19.317067170143858,-98.95079317152745
635S2,R 635 635S2,HUIPULCO - ESTADIO CIUDAD UNIVERSITARIA 635S2,19.317057665065377,-99.16522941499724
637S33,R 637 637S33,SAN LÁZARO (METRO) - CHICHIQUILA HUATUSCO 637S33,19.317052423125187,-97.90808091221547
473S13,R 473 473S13,TASQUEÑA (METRO) - BOSQUES DEL PEDREGAL 473S13,19.317040429905074,-99.20231008247852
105S4,R 105 105S4,TASQUEÑA (METRO) - TLAXOPAN 105S4,19.31703632793274,-99.13923630169823
336S5,R 336 336S5,UACM SAN LORENZO TEZONCO - TASQUEÑA (METRO) 336S5,19.31703145216512,-99.07187489700145
39S5,R 39 39S5,LOMAS DE SAN LORENZO - TASQUEÑA (METRO) 39S5,19.317011101134646,-99.06515293417348
