shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
472SH,19.353788275931038,-99.16321845737413,11938
472SH,19.35918939827719,-99.1703848653219,11939
472SH,19.360095073454936,-99.17093362446579,11940
472SH,19.363560141345303,-99.16981726603919,11941
472SH,19.366761575044162,-99.1690771257526,11942
472SH,19.377484973537346,-99.16643309589233,11943
472SH,19.381393120598283,-99.16546545638401,11944
472SH,19.382039226738762,-99.1653059106817,11945
472SH,19.38280691890268,-99.16511880149991,11946
472SH,19.38623053623801,-99.16428622692722,11947
472SH,19.38694302179192,-99.16410886161603,11948
472SH,19.388975775241086,-99.1636231312154,11949
472SH,19.39835613630525,-99.16142226649708,11950
472SH,19.40251931329309,-99.1601862397043,11951
472SH,19.40581431357495,-99.16107816179901,11952
472SH,19.408329604498572,-99.16174234488828,11953
472SH,19.41378548456626,-99.1631781670243,11954
472SH,19.415429098458798,-99.16361389287302,11955
472SH,19.415715260507795,-99.16369298540215,11956
472SH,19.417288425647904,-99.16410356979664,11957
472SH,19.419107833574383,-99.16458462111922,11958
472SH,19.419699556534134,-99.16473028509148,11959
472SH,19.41978657417008,-99.16475170624585,11960
472SH,19.420933994623987,-99.1650546065498,11961
472SH,19.423769738439223,-99.16589393432089,11962
473SH,19.34220243560465,-99.1404232955412,11963
473SH,19.34262180540266,-99.14442600941076,11964
473SH,19.34263772442005,-99.14792926596017,11965
473SH,19.343284863743396,-99.15271234178633,11966
473SH,19.344126475121865,-99.15895217876421,11967
473SH,19.344287317696114,-99.1605939169452,11968
473SH,19.345109457402028,-99.16785320517168,11969
473SH,19.341611736252176,-99.16892556949509,11970
473SH,19.336250273367508,-99.17651198234243,11971
473SH,19.338441261699852,-99.18953858012863,11972
473SH,19.338434616505474,-99.19279605526123,11973
473SH,19.33772409455771,-99.1963152577494,11974
473SH,19.33696806363782,-99.19831133104864,11975
473SH,19.334621662941483,-99.19948279429109,11976
473SH,19.322754715074755,-99.2007826736931,11977
473SH,19.320783199999997,-99.2015358,11978
473SH,19.317040429905074,-99.20231008247852,11979
473SH,19.310837699223015,-99.20334864018932,11980
473SH,19.309309494712394,-99.20430963958249,11981
473SH,19.29858912924197,-99.2115428479039,11982
473SH,19.29612113580513,-99.21424656635246,11983
473SH,19.29608711405451,-99.21426904118267,11984
473SH,19.293717751007758,-99.21598429453037,11985
473SH,19.291506073474864,-99.21698053473918,11986
473SH,19.289303746963565,-99.21772072692545,11987
473SH,19.286680513914213,-99.21849816492335,11988
473SH,19.281418557405484,-99.21529871548408,11989
473SH,19.276937623990918,-99.20913571555336,11990
473SH,19.27652039547415,-99.20897083413155,11991
473SH,19.27614852427235,-99.2087053864337,11992
473SH,19.272106237924614,-99.2059419216744,11993
473SH,19.2663704,-99.20446749999999,11994
473SH,19.267722245239227,-99.21120564434348,11995
473SH,19.268948118768673,-99.21661087353675,11996
473SH,19.267073420951526,-99.22897862392655,11997
473SH,19.269158263823694,-99.23274108629687,11998
473SH,19.270427281300506,-99.2379589713203,11999
473SH,19.270061337066647,-99.24073427817223,12000
473SH,19.27006615014354,-99.24078177527525,12001
473SH,19.270468976081577,-99.24122774439084,12002
473SH,19.2704742,-99.2412264,12003
473SH,19.2704742,-99.2412264,12004
473SH,19.270491949930104,-99.24130896157979,12005
474SH,19.304266203333597,-99.14490750917452,12006
474SH,19.328327298060984,-99.13938653039153,12007
474SH,19.33203795989754,-99.14056010146108,12008
474SH,19.33532700725418,-99.14156090021767,12009
474SH,19.35983930510476,-99.14318019270473,12010
474SH,19.359978290822475,-99.14315083852348,12011
474SH,19.360061191187924,-99.14313332970482,12012
474SH,19.363802114657414,-99.14240529585295,12013
474SH,19.36752946958832,-99.14177218209103,12014
474SH,19.37916650781041,-99.14011620379803,12015
474SH,19.402825554027114,-99.13647954799035,12016
474SH,19.405977143080733,-99.1360077497596,12017
474SH,19.409759207424706,-99.13534633970833,12018
474SH,19.42009290376902,-99.13384420242797,12019
474SH,19.42145080484364,-99.13363890408252,12020
475SH,19.374740399999997,-99.09694069999999,12021
475SH,19.374740399999997,-99.09694069999999,12022
475SH,19.373550899999998,-99.09903519999999,12023
475SH,19.375502438542785,-99.09763193092316,12024
475SH,19.37579075949988,-99.09747765483567,12025
475SH,19.377270876657345,-99.09670062926196,12026
475SH,19.37890956805736,-99.09578874033909,12027
475SH,19.39121636545465,-99.08818320125101,12028
475SH,19.392433237811208,-99.0873748722851,12029
475SH,19.401999420728618,-99.09236397816862,12030
475SH,19.4031575154095,-99.10029778256762,12031
475SH,19.406883430826575,-99.10265060495975,12032
475SH,19.40831423831964,-99.10674723851476,12033
475SH,19.408359226007178,-99.1125022927148,12034
475SH,19.408431427926974,-99.11351239371183,12035
475SH,19.4090983738923,-99.11984029922073,12036
475SH,19.4091427546615,-99.12066593294705,12037
475SH,19.409167699939374,-99.12160558308862,12038
475SH,19.409329464222584,-99.12185003527306,12039
475SH,19.41100711571323,-99.12188666585205,12040
475SH,19.413362612286484,-99.12182688677018,12041
475SH,19.41905384663195,-99.12102790781067,12042
475SH,19.42085912004404,-99.12076164911875,12043
475SH,19.421867023559308,-99.12060965657196,12044
475SH,19.42280471026335,-99.12485919358674,12045
475SH,19.423873899510273,-99.12823193702333,12046
475SH,19.425616486165772,-99.12805553637259,12047
476SH,19.42094894838436,-99.17613211611418,12048
476SH,19.421368400000002,-99.1744354,12049
476SH,19.421368400000002,-99.1744354,12050
476SH,19.421368400000002,-99.1744354,12051
476SH,19.423316019253196,-99.17565263085709,12052
476SH,19.427623646972783,-99.17964010468643,12053
476SH,19.4287976867333,-99.1970908957207,12054
476SH,19.427420230886636,-99.19742461297477,12055
476SH,19.42777435165112,-99.20536503781533,12056
476SH,19.429045360381632,-99.20777149131986,12057
476SH,19.42546448551972,-99.22222225678692,12058
476SH,19.40743918085934,-99.228434444594,12059
476SH,19.397589795265063,-99.23610789404864,12060
476SH,19.39411860555451,-99.2397670988176,12061
476SH,19.388256170100735,-99.24108115764751,12062
476SH,19.386968628512015,-99.24329491176724,12063
476SH,19.386364024723406,-99.24360032312595,12064
477SH,19.345458598923788,-99.06522926430269,12065
477SH,19.345556766824345,-99.06565063455712,12066
477SH,19.344280659140836,-99.06433748516748,12067
477SH,19.340394348216762,-99.06446114842012,12068
477SH,19.33764961470769,-99.06518932083296,12069
477SH,19.325759896354167,-99.05131894745399,12070
477SH,19.325403690853932,-99.05123144916841,12071
477SH,19.323618584003395,-99.05171692024908,12072
477SH,19.31791468889915,-99.05874825933901,12073
477SH,19.317725090082426,-99.05891209470424,12074
477SH,19.315912323792862,-99.06036201347557,12075
477SH,19.315782444067857,-99.06253377113218,12076
477SH,19.315815299999997,-99.06544319999999,12077
477SH,19.30566396064728,-99.06366501417135,12078
477SH,19.305658272093474,-99.06364923271978,12079
477SH,19.30563635343693,-99.06358842500491,12080
477SH,19.308870171529325,-99.05628856327382,12081
477SH,19.314010804244273,-99.05771305663137,12082
477SH,19.31466453692337,-99.05888226681961,12083
477SH,19.31371186735886,-99.05963739207377,12084
478SH,19.427722782961037,-99.11091558355434,12085
478SH,19.431372748616266,-99.11049970890463,12086
478SH,19.4334758218818,-99.1097827570788,12087
478SH,19.43743256847543,-99.10157944554231,12088
478SH,19.441188757556766,-99.09317858702651,12089
478SH,19.45099928499138,-99.07902699857199,12090
478SH,19.45207498098459,-99.07737591422622,12091
478SH,19.452933356126213,-99.07618360453897,12092
478SH,19.46175090083042,-99.06035964678858,12093
478SH,19.46411294908757,-99.05835708837911,12094
478SH,19.46442167354328,-99.05812985947827,12095
478SH,19.466154546655847,-99.05719024312734,12096
478SH,19.47464897854197,-99.05348189721244,12097
478SH,19.477164136252433,-99.04464592401963,12098
478SH,19.47754372905741,-99.04438783093171,12099
478SH,19.480964875825865,-99.04582420234,12100
478SH,19.483793410132968,-99.0445848960937,12101
478SH,19.48462560925201,-99.0429533143548,12102
478SH,19.483953862309026,-99.03957992071886,12103
478SH,19.482841014594392,-99.03686905371859,12104
478SH,19.476379719726967,-99.0384942474606,12105
478SH,19.476076591274857,-99.03898992347878,12106
479SH,19.51952478288,-99.12953120542777,12107
479SH,19.519620478507502,-99.12950660008123,12108
479SH,19.519620478507502,-99.12950660008123,12109
479SH,19.519141148180164,-99.12447879468397,12110
479SH,19.515319979664746,-99.12546306729413,12111
479SH,19.513390670649237,-99.1244274160549,12112
479SH,19.51307683893976,-99.12427132933418,12113
479SH,19.51096952315768,-99.12478651821645,12114
479SH,19.509940675519104,-99.12582252480193,12115
479SH,19.506055296348954,-99.12967372405774,12116
479SH,19.503425099152487,-99.13121945861745,12117
479SH,19.503425099152487,-99.13121945861745,12118
479SH,19.5027672837648,-99.13127049778502,12119
479SH,19.501918805679143,-99.13138908322591,12120
479SH,19.501918805679143,-99.13138908322591,12121
479SH,19.501918805679143,-99.13138908322591,12122
479SH,19.501471805760083,-99.13159242176162,12123
479SH,19.498861051897244,-99.1321490523978,12124
479SH,19.49882005201013,-99.13215736871153,12125
479SH,19.497793424872707,-99.13235589359239,12126
479SH,19.49726223719544,-99.13246042885655,12127
479SH,19.493142809977368,-99.13311588058369,12128
479SH,19.49258413761806,-99.13322389145877,12129
479SH,19.491917823282357,-99.13335425813526,12130
479SH,19.49158283666287,-99.13341716086131,12131
479SH,19.491443282184754,-99.13344331865686,12132
479SH,19.488936463280673,-99.13393386896654,12133
479SH,19.4865904144714,-99.13439234689969,12134
479SH,19.484821699999998,-99.1344774,12135
479SH,19.48299315438458,-99.13048156944522,12136
479SH,19.482262990650177,-99.12950689414436,12137
479SH,19.482262990650177,-99.12950689414436,12138
479SH,19.482066472797083,-99.12924562194168,12139
480SH,19.305618199999998,-99.18463,12140
480SH,19.307069809333125,-99.18178697404046,12141
480SH,19.310334396772635,-99.17346678697942,12142
480SH,19.31113412409997,-99.17169227545243,12143
480SH,19.31261918723051,-99.16956510011194,12144
480SH,19.31376487965321,-99.16813235035703,12145
480SH,19.314225437009007,-99.1677226880672,12146
480SH,19.31565895445094,-99.1664728239073,12147
480SH,19.315672922380774,-99.16646066167937,12148
480SH,19.31575985569108,-99.16638496659637,12149
480SH,19.31928471805136,-99.16327058481676,12150
480SH,19.319457887547422,-99.1631163294692,12151
480SH,19.325882015595848,-99.15741734654394,12152
480SH,19.328160647787303,-99.15545721464478,12153
480SH,19.334164439736224,-99.15100147939683,12154
480SH,19.33461855156257,-99.14974426944266,12155
480SH,19.334619273311997,-99.14974192606508,12156
480SH,19.334627326124597,-99.14971578016797,12157
480SH,19.334707929628387,-99.14945407565118,12158
480SH,19.33482116540997,-99.14908641774078,12159
480SH,19.33483868245603,-99.14902954252143,12160
480SH,19.33688658502564,-99.1472612513572,12161
480SH,19.33688658502564,-99.1472612513572,12162
480SH,19.341809469900223,-99.14168398100828,12163
481SH,19.430092585210478,-99.11549807930778,12164
481SH,19.42933407674261,-99.11518837406364,12165
481SH,19.421172423356985,-99.11203399843397,12166
481SH,19.41941130601663,-99.11217643582204,12167
481SH,19.412480629447806,-99.11302044753481,12168
481SH,19.410142255379867,-99.11329170006957,12169
481SH,19.40868265053318,-99.1134540980375,12170
481SH,19.36477361875048,-99.10956260231191,12171
481SH,19.33458244165557,-99.11316160241,12172
481SH,19.328813729558295,-99.12445897000312,12173
481SH,19.317543296026994,-99.1244859743774,12174
481SH,19.31634140489428,-99.1243175984928,12175
481SH,19.314895101944426,-99.1244704499131,12176
481SH,19.313291653105434,-99.12426180669246,12177
481SH,19.3111539,-99.1240244,12178
481SH,19.311438473098026,-99.12247984718604,12179
481SH,19.31126770142972,-99.11294277858353,12180
481SH,19.31050302242873,-99.10958518850269,12181
482SH,19.360804082012734,-99.29697366891021,12182
482SH,19.359866647804946,-99.29722528063687,12183
482SH,19.358361413841013,-99.2976400365797,12184
482SH,19.357094927420377,-99.29979998352196,12185
482SH,19.35709027218935,-99.30016408028355,12186
482SH,19.357023113790913,-99.30019177861912,12187
482SH,19.3562753,-99.3005002,12188
482SH,19.35589742124068,-99.30117079337187,12189
482SH,19.355525204742168,-99.30076489973327,12190
483SH,19.359640503576575,-99.02112418435925,12191
483SH,19.36526286106144,-99.02429696469659,12192
483SH,19.365917179379405,-99.02860203186468,12193
483SH,19.367035539441,-99.03051288014576,12194
483SH,19.368018794133405,-99.03218339685779,12195
483SH,19.380396469295388,-99.03794393332443,12196
483SH,19.381335026812188,-99.03858190927433,12197
483SH,19.389027899177478,-99.03514098014624,12198
483SH,19.388226214181916,-99.03708051596556,12199
483SH,19.389984281927678,-99.04353269814679,12200
483SH,19.390620965949,-99.04462401876903,12201
483SH,19.39120396408701,-99.0456114700099,12202
483SH,19.397217191963637,-99.05608810014554,12203
483SH,19.401081765993297,-99.06282736113434,12204
483SH,19.40887405522282,-99.07634649508867,12205
483SH,19.41349853002021,-99.08473517737333,12206
483SH,19.41693674831425,-99.09067559292313,12207
483SH,19.417805544372253,-99.09218684531685,12208
484SH,19.416931940517234,-99.07366971402854,12209
484SH,19.41692981844728,-99.07365073289509,12210
484SH,19.419409660019056,-99.0575997466872,12211
484SH,19.419332239062488,-99.05684081840009,12212
484SH,19.418639508172546,-99.05630310529345,12213
484SH,19.418692029998823,-99.05452100244963,12214
484SH,19.41805001766316,-99.05292634866706,12215
484SH,19.417516157638534,-99.0515934913633,12216
484SH,19.417169496200053,-99.05074036062331,12217
484SH,19.41414015149406,-99.04311691845857,12218
484SH,19.412086929074686,-99.03787403546971,12219
484SH,19.410295390491378,-99.034191138501,12220
484SH,19.409944141130325,-99.03346234824706,12221
484SH,19.409851248556677,-99.03326473723207,12222
484SH,19.407632733185284,-99.02870162955867,12223
484SH,19.406370100594497,-99.02608880870923,12224
485SH,19.423624492230285,-99.17585226905688,12225
485SH,19.4380264,-99.1904515,12226
485SH,19.438170048596586,-99.1964721018683,12227
485SH,19.438197265541028,-99.19712469517732,12228
485SH,19.438297941027937,-99.19901048683192,12229
486SH,19.405583102802392,-99.18448277398937,12230
486SH,19.402558778727716,-99.1847067133798,12231
486SH,19.402010996611303,-99.1847454838834,12232
486SH,19.402004160587545,-99.18474605555929,12233
486SH,19.397327224982472,-99.18517203552871,12234
486SH,19.393087340589638,-99.18565339769809,12235
486SH,19.392306335703992,-99.18575135454003,12236
486SH,19.391580228680866,-99.18583727061474,12237
486SH,19.383587238212773,-99.18677047643833,12238
486SH,19.381161068800086,-99.18702495479548,12239
486SH,19.37922831978404,-99.18728467583422,12240
486SH,19.376423831374574,-99.1876823873094,12241
486SH,19.376413286091907,-99.18768355027876,12242
486SH,19.373266262694727,-99.18803994692472,12243
486SH,19.37203024127862,-99.18814399807492,12244
486SH,19.37134253944677,-99.18824447520717,12245
486SH,19.371010804931927,-99.18829218449862,12246
486SH,19.369699970734715,-99.18845151671411,12247
486SH,19.369543517382397,-99.188469622891,12248
486SH,19.36611302098036,-99.18886348014269,12249
486SH,19.361276901475915,-99.18936086951489,12250
486SH,19.36059773063907,-99.18945390210493,12251
486SH,19.34642033697549,-99.19017123291752,12252
486SH,19.34435345279026,-99.19029845454736,12253
486SH,19.34043947334069,-99.19149003539678,12254
487SH,19.386572811124122,-99.0581295491893,12255
487SH,19.398152121801044,-99.05931494563997,12256
487SH,19.37645560689844,-99.05998621275344,12257
487SH,19.368004924641376,-99.05733874892123,12258
487SH,19.36408492175411,-99.05717333712383,12259
487SH,19.35287837169433,-99.0597812598919,12260
487SH,19.34646400193162,-99.06098054776862,12261
487SH,19.346121505792492,-99.0610070641438,12262
487SH,19.34384133218587,-99.06150188137678,12263
487SH,19.345182031146496,-99.06455204606621,12264
488SH,19.343670862301703,-99.19007643075021,12265
488SH,19.343677610853423,-99.190097243394,12266
488SH,19.342712131512155,-99.19075487545875,12267
488SH,19.341966,-99.1918944,12268
488SH,19.341303555717108,-99.20026815181781,12269
488SH,19.341319195404722,-99.20061327507732,12270
488SH,19.341321949787748,-99.20067405793961,12271
488SH,19.341130458485555,-99.20689553160787,12272
488SH,19.3410342367203,-99.20787218085711,12273
488SH,19.34086420296592,-99.20968640032673,12274
488SH,19.336856286608835,-99.22929687125306,12275
488SH,19.336862218590632,-99.23102502780459,12276
488SH,19.336878293385727,-99.23245290798187,12277
488SH,19.336929926679883,-99.23324148046439,12278
488SH,19.337400010312734,-99.23688117210358,12279
488SH,19.337897013310982,-99.24598186689221,12280
488SH,19.33623084706871,-99.24958796798845,12281
488SH,19.331956917230674,-99.25671579716601,12282
488SH,19.330909413903466,-99.25718788768084,12283
488SH,19.32879394989983,-99.26000382234196,12284
488SH,19.32688628713829,-99.2616983759187,12285
488SH,19.325920153110154,-99.26256459354941,12286
488SH,19.32737429229278,-99.26597179970396,12287
488SH,19.3288953,-99.27209239999999,12288
489SH,19.3035309,-98.9014522,12289
489SH,19.301377811134255,-98.90149778672269,12290
489SH,19.30115457068448,-98.90149969712596,12291
489SH,19.2939972602992,-98.90182668537003,12292
489SH,19.290684,-98.9187005,12293
489SH,19.29570215634141,-98.92514429662045,12294
489SH,19.29866076643091,-98.9284100421159,12295
489SH,19.302410457360608,-98.93285115292625,12296
489SH,19.307585884082254,-98.93898080989649,12297
489SH,19.308051484570278,-98.93953247252742,12298
489SH,19.356199475039812,-98.99219562207738,12299
489SH,19.366027562435736,-99.00643771742506,12300
489SH,19.373518253235037,-99.01631866810702,12301
489SH,19.379975136144687,-99.02598455345098,12302
489SH,19.385120528561842,-99.03503423144008,12303
489SH,19.38776269305789,-99.0398978344998,12304
489SH,19.389408159915433,-99.04277667682831,12305
489SH,19.391096480885178,-99.04541625742773,12306
489SH,19.391441955600904,-99.04607610871729,12307
489SH,19.40339804882329,-99.06683373837875,12308
489SH,19.405227464904424,-99.07030907369385,12309
489SH,19.409388654523166,-99.07731871520353,12310
489SH,19.411619492001414,-99.08118384683479,12311
489SH,19.41420782207195,-99.08563283247295,12312
489SH,19.41575857653228,-99.0883777992402,12313
489SH,19.41648787395533,-99.08965873608754,12314
489SH,19.41649175896916,-99.08966556151478,12315
489SH,19.4186102,-99.0933397,12316
489SH,19.418796583618533,-99.09366782052417,12317
489SH,19.419577144364826,-99.09506803348081,12318
489SH,19.419705049299957,-99.09528844100595,12319
489SH,19.41974940261839,-99.09536397866894,12320
490SH,19.3440378504456,-99.05994302522711,12321
490SH,19.34214645188825,-99.05546089240525,12322
490SH,19.342024880344635,-99.05199727577295,12323
490SH,19.342334270346484,-99.04876921150215,12324
490SH,19.34269902843786,-99.04528882330848,12325
490SH,19.34285248826525,-99.04393409371458,12326
490SH,19.343135999388725,-99.04087659949856,12327
490SH,19.343914607845004,-99.03294770863873,12328
490SH,19.344459848814175,-99.02722771777006,12329
490SH,19.35027148152821,-99.01758876928301,12330
490SH,19.35106054009281,-99.01697320989688,12331
490SH,19.35248465130397,-99.01465923412283,12332
490SH,19.352867050964143,-99.01376294190054,12333
490SH,19.353536914946503,-99.01213183153938,12334
490SH,19.355659034355774,-99.00690085066798,12335
490SH,19.35785404099809,-99.00127412148535,12336
491SH,19.478296712477643,-99.16331731031701,12337
491SH,19.478296712477643,-99.16331731031701,12338
491SH,19.478337440790135,-99.1633145217118,12339
491SH,19.478337440790135,-99.1633145217118,12340
491SH,19.4781272,-99.16372989999999,12341
491SH,19.477524752107207,-99.16303227937837,12342
491SH,19.47715979900159,-99.16117941337592,12343
491SH,19.476609595219223,-99.15866100408252,12344
491SH,19.47641559385189,-99.15754802027273,12345
491SH,19.47547656007149,-99.15473293717218,12346
491SH,19.47523688252245,-99.15317542514238,12347
491SH,19.475126154232655,-99.15241168799497,12348
491SH,19.47359425426226,-99.15081525103625,12349
491SH,19.472769736979096,-99.15095025106582,12350
491SH,19.472255701847907,-99.15104411565632,12351
491SH,19.471684531070622,-99.1511394541269,12352
491SH,19.467875420223393,-99.14949598280032,12353
491SH,19.467240487368144,-99.14405604075225,12354
491SH,19.467240487368144,-99.14405604075225,12355
491SH,19.467240487368144,-99.14405604075225,12356
491SH,19.467240487368144,-99.14405604075225,12357
491SH,19.4671931,-99.14362349999999,12358
491SH,19.4671931,-99.14362349999999,12359
491SH,19.4671931,-99.14362349999999,12360
491SH,19.469401324274887,-99.13889163815067,12361
491SH,19.468686589614386,-99.13970587201017,12362
491SH,19.468686589614386,-99.13970587201017,12363
492SH,19.486674422065665,-99.12330540086276,12364
492SH,19.489498795962646,-99.12094775383966,12365
492SH,19.49001340288834,-99.12052954945955,12366
492SH,19.492582415243334,-99.11938838054562,12367
492SH,19.49314502222448,-99.11926983505354,12368
492SH,19.499541317480556,-99.11781541432397,12369
492SH,19.50295817698105,-99.12192032155663,12370
492SH,19.510186176475568,-99.12387963939295,12371
492SH,19.511948649538972,-99.12422805974872,12372
492SH,19.513840257303013,-99.12450363948653,12373
492SH,19.521757253786678,-99.12395074833228,12374
492SH,19.53434428147137,-99.11898849416056,12375
492SH,19.535049370467696,-99.11924068408928,12376
492SH,19.540060834395657,-99.12191850438646,12377
492SH,19.545451161952556,-99.11960790853634,12378
492SH,19.544430502503513,-99.12147515217616,12379
492SH,19.544013536562282,-99.12223308246556,12380
492SH,19.543736722626033,-99.12272964224302,12381
493SH,19.30768665282922,-99.1026652318158,12382
493SH,19.307977121988422,-99.10131701938033,12383
493SH,19.310767587758647,-99.10110542952422,12384
493SH,19.31102426204342,-99.10165253686972,12385
493SH,19.311179576026344,-99.10324892176762,12386
493SH,19.31273396957402,-99.10345074537678,12387
493SH,19.313265591336517,-99.10341269172723,12388
493SH,19.313655627673604,-99.1033819318816,12389
493SH,19.325237235790517,-99.11380367565144,12390
493SH,19.3264031,-99.1136982,12391
493SH,19.32658173640303,-99.11571194817918,12392
493SH,19.329697754994864,-99.12813231074489,12393
493SH,19.330082070654065,-99.13508361416643,12394
494SH,19.4168836,-99.072722,12395
494SH,19.420769002638117,-99.05757007075547,12396
494SH,19.4289576133764,-99.04950537235779,12397
494SH,19.428811833435667,-99.04896460617356,12398
494SH,19.428336445102236,-99.04714595284361,12399
494SH,19.42693057800833,-99.04179780786949,12400
494SH,19.426029800735947,-99.0384202338221,12401
494SH,19.425822363714282,-99.0376439603927,12402
494SH,19.42579775438295,-99.03755696592015,12403
494SH,19.425741122330646,-99.03733287343044,12404
494SH,19.424778898815266,-99.03306152229985,12405
494SH,19.424744267190906,-99.03253446701748,12406
494SH,19.42366802585605,-99.02823540253804,12407
494SH,19.42323110916176,-99.02654357330512,12408
494SH,19.423049635273575,-99.02590353187452,12409
494SH,19.422082600000003,-99.0220353,12410
494SH,19.421913480236316,-99.0214399401924,12411
494SH,19.420777310944622,-99.01702369568874,12412
494SH,19.420609698065064,-99.01623980542738,12413
494SH,19.420105039078468,-99.01423040186232,12414
494SH,19.419658894005224,-99.01306468626032,12415
494SH,19.41752021358377,-99.00864638598424,12416
494SH,19.41752021358377,-99.00864638598424,12417
494SH,19.4167555,-99.0070889,12418
494SH,19.415815773826797,-99.00515428329064,12419
494SH,19.41455511771766,-99.00256513382001,12420
494SH,19.412964916154678,-98.99925872705589,12421
494SH,19.411613588805526,-98.9964719460623,12422
494SH,19.40948148654049,-98.99201598467991,12423
494SH,19.409409092945694,-98.99187018403306,12424
494SH,19.407387100171352,-98.98636727522884,12425
494SH,19.4062316603413,-98.98569397868603,12426
494SH,19.40613382373726,-98.97899403853722,12427
495SH,19.291165459944494,-99.05208732011069,12428
495SH,19.29624728256661,-99.04858592250325,12429
495SH,19.29649172669181,-99.04839363995359,12430
495SH,19.299528585052233,-99.04310479965481,12431
495SH,19.29953261909311,-99.04170648380784,12432
495SH,19.30426746756915,-99.04021415732865,12433
495SH,19.30564849907475,-99.04158446629293,12434
495SH,19.311420962810704,-99.03689926470598,12435
495SH,19.311779965188375,-99.03660849940518,12436
495SH,19.322407700842234,-99.04719894712977,12437
495SH,19.324086932726022,-99.04559204620811,12438
495SH,19.328176205657183,-99.04362412311468,12439
495SH,19.329878667451972,-99.04314511211014,12440
495SH,19.33680759495357,-99.04284474488502,12441
495SH,19.33748097893776,-99.04387731849994,12442
495SH,19.33928531042214,-99.04422412650926,12443
495SH,19.342225691997097,-99.04753805353475,12444
495SH,19.342281555338097,-99.05199035446867,12445
496SH,19.504046912858378,-99.08266019386672,12446
496SH,19.4923045,-99.0875152,12447
496SH,19.49270241303954,-99.08869795531868,12448
496SH,19.494097622224366,-99.09498264192793,12449
496SH,19.494455849757603,-99.09593293732183,12450
496SH,19.492970071317743,-99.09878369652343,12451
496SH,19.489434180765898,-99.1037918468511,12452
496SH,19.489348716094476,-99.1041436497115,12453
496SH,19.488631846603504,-99.10703670562697,12454
496SH,19.487565970864413,-99.11136418426969,12455
496SH,19.4874063770151,-99.11201300564751,12456
496SH,19.48732605671371,-99.11240407722265,12457
496SH,19.488063995686794,-99.1147361790638,12458
496SH,19.48850885786399,-99.11755869510772,12459
496SH,19.487564072791667,-99.11785091092342,12460
496SH,19.477375600918005,-99.12155210190411,12461
496SH,19.474374163968267,-99.12267259308447,12462
496SH,19.469104748297216,-99.12466255436222,12463
496SH,19.46848167558479,-99.12489279908745,12464
496SH,19.466502600182437,-99.12563116977188,12465
496SH,19.465375416157777,-99.1260561779947,12466
496SH,19.46206462633572,-99.12730041187972,12467
496SH,19.457534267488075,-99.12905101762372,12468
496SH,19.4575055123719,-99.12906207770047,12469
496SH,19.456284795584704,-99.12954332448575,12470
496SH,19.441029211105178,-99.14283302260208,12471
496SH,19.439827899999997,-99.1409499,12472
496SH,19.439827899999997,-99.1409499,12473
496SH,19.439827899999997,-99.1409499,12474
496SH,19.439606299999998,-99.1386866,12475
496SH,19.439573690231875,-99.1379251506672,12476
496SH,19.439229750466456,-99.13749961114847,12477
496SH,19.436305451305284,-99.1360399269598,12478
496SH,19.435666258395177,-99.13490929511212,12479
496SH,19.43346272723326,-99.13408433200267,12480
496SH,19.43266212253283,-99.13417113892487,12481
496SH,19.4319299,-99.1337482,12482
496SH,19.431908618272466,-99.13360940374471,12483
496SH,19.431791196703756,-99.13278261412032,12484
496SH,19.429945064146963,-99.13263804578453,12485
497SH,19.4826118,-99.1059528,12486
497SH,19.501767828667212,-99.0940430057756,12487
497SH,19.504988475995454,-99.0930167895121,12488
497SH,19.530158553968693,-99.0742816778832,12489
497SH,19.53318315251641,-99.06814854423362,12490
497SH,19.533666020293673,-99.06702762310995,12491
497SH,19.533928966010258,-99.06657590380293,12492
497SH,19.534562135654532,-99.06549957766859,12493
497SH,19.536796312423572,-99.06165344193519,12494
497SH,19.553314638125396,-99.05119132951245,12495
497SH,19.60162660769826,-99.01353877653386,12496
497SH,19.600674290496617,-99.01153452323608,12497
498SH,19.46174046972799,-99.06039508582619,12498
498SH,19.46175630375445,-99.06034129067098,12499
498SH,19.46271710557767,-99.05884522972289,12500
498SH,19.463538274518765,-99.05858308179944,12501
498SH,19.4674519,-99.0566166,12502
498SH,19.488302329228496,-99.0407559911475,12503
498SH,19.488093253854252,-99.04018636686419,12504
498SH,19.48779581223418,-99.03942475675171,12505
498SH,19.485701878880555,-99.03338700704877,12506
498SH,19.485610714778574,-99.03317236501081,12507
498SH,19.523183135924125,-99.01445226487834,12508
498SH,19.595102903498187,-99.03208809393219,12509
498SH,19.61065962247622,-99.03840461589093,12510
498SH,19.610753692446302,-99.03845975056541,12511
498SH,19.613067015446887,-99.0389714141192,12512
498SH,19.6138558057506,-99.03929673021663,12513
498SH,19.61511316756962,-99.02709001726643,12514
498SH,19.615182144659222,-99.02561278685964,12515
498SH,19.61518233950803,-99.0256098366089,12516
498SH,19.61526788201427,-99.02425860909224,12517
498SH,19.6155903137925,-99.02120998420392,12518
498SH,19.615704182933886,-99.02092582509154,12519
498SH,19.615866351368233,-99.02198441731186,12520
498SH,19.624721582450917,-99.02325485424427,12521
498SH,19.62486575012955,-99.02308305592176,12522
498SH,19.624908517520716,-99.02290014867768,12523
